timestamp,route,selector,label,placeholder,field_type,required,predicted,score,threshold_used,confidence_signals,decision
2025-06-30T09:00:53.758266,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > input,,,hidden,False,work_company,0.3635,0.95,,reject
2025-06-30T09:00:53.758791,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(1) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,work_company,0.4666,0.75,required_field,reject
2025-06-30T09:00:53.759331,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(1) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,work_company,0.4666,0.75,required_field,reject
2025-06-30T09:00:53.759850,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(2) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,last_name,0.4207,0.75,required_field,reject
2025-06-30T09:00:53.760376,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(2) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,last_name,0.4207,0.75,required_field,reject
2025-06-30T09:00:53.760897,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > input,,,hidden,False,first_name,0.4394,0.95,,reject
2025-06-30T09:00:53.761514,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > ul > li.application-question.custom-question > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,last_name,0.4066,0.75,required_field,reject
2025-06-30T09:00:53.762042,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > ul > li.application-question.custom-question > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,last_name,0.4066,0.75,required_field,reject
2025-06-30T09:00:53.762608,/classify,#additional-information,ADDITIONAL INFORMATION,Add a cover letter or anything else you want to share.,textarea,False,education_degree,0.2943,0.83,"ambiguous_label,generic_terms",reject
2025-06-30T09:00:53.763118,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(1) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,education_degree,0.3949,0.55,pattern_match,reject
2025-06-30T09:00:53.763986,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,last_name,0.3726,0.6,,reject
2025-06-30T09:00:53.764532,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,last_name,0.4088,0.6,,reject
2025-06-30T09:00:53.765038,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(1),,,hidden,False,education_degree,0.4013,0.95,,reject
2025-06-30T09:00:53.765576,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(2),,,hidden,False,education_school,0.3625,0.9,pattern_match,reject
2025-06-30T09:00:53.766077,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(3),,,hidden,False,last_name,0.4597,0.95,,reject
2025-06-30T09:00:53.766585,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(4),,,hidden,False,work_title,0.3355,0.95,,reject
2025-06-30T09:00:53.767091,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(5),,,hidden,False,work_company,0.3479,0.95,,reject
2025-06-30T09:00:53.767599,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(6),,,hidden,False,first_name,0.3914,0.95,,reject
2025-06-30T09:00:53.768112,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(7),,,hidden,False,location,0.3284,0.95,,reject
2025-06-30T09:00:53.768641,/classify,#hcaptchaResponseInput,,,hidden,False,first_name,0.45,0.95,,reject
2025-06-30T09:00:53.769166,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(9),,,hidden,False,location,0.3509,0.95,,reject
2025-06-30T09:00:53.788430,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,first_name,,,,first_name,0.7256,0.45,"pattern_match,pattern_canonical_match,required_field",filled
2025-06-30T09:00:53.788464,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,email,,,,email,0.9417,0.6,"pattern_match,pattern_canonical_match,required_field,has_validation",filled
2025-06-30T09:00:53.788475,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,phone,,,,phone,0.8986,0.45,"pattern_match,pattern_canonical_match,required_field",filled
2025-06-30T09:00:53.788484,/fill,#location-input,location,,,,location,0.7687,0.6,,filled
2025-06-30T09:01:01.782609,/feedback,#location-input,,,,,unknown,,,,incorrect
